S0101_C01_001E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007_8E,S0101_C01_009_11E,S0101_C01_012_14E,S0101_C01_030E,S0101_C03_001E,S0101_C05_001E,FIPS,STATEFP,COUNTYFP,TRACTCE
4197,267,638,344,733,817,607,2074,2123,48141010317,48,141,010317
593,36,39,64,78,142,108,302,291,48141010319,48,141,010319
4879,279,657,739,849,848,308,2381,2498,48141010322,48,141,010322
4363,271,681,440,766,1023,282,2296,2067,48141010323,48,141,010323
7950,528,702,936,2154,972,808,3858,4092,48141010324,48,141,010324
9200,537,1245,1247,1949,1052,689,4587,4613,48141010325,48,141,010325
5126,246,570,866,768,948,760,2378,2748,48141010326,48,141,010326
4106,327,538,504,715,857,296,2221,1885,48141010327,48,141,010327
4601,280,916,821,754,723,267,2518,2083,48141010328,48,141,010328
6083,425,980,669,1479,664,256,2961,3122,48141010329,48,141,010329
11496,742,1254,1377,2729,1858,390,5707,5789,48141010330,48,141,010330
11948,554,1377,2322,2428,1496,509,6166,5782,48141010331,48,141,010331
9870,683,1336,1837,1886,1122,314,5198,4672,48141010332,48,141,010332
4490,328,395,550,1094,540,324,2355,2135,48141010333,48,141,010333
3907,201,506,587,899,524,148,1654,2253,48141010334,48,141,010334
3844,152,421,457,750,630,275,1873,1971,48141010335,48,141,010335
6374,391,607,1332,1129,1217,423,3068,3306,48141010336,48,141,010336
7252,363,739,1506,1562,1166,479,3850,3402,48141010337,48,141,010337
7110,578,779,1019,1181,1594,468,3448,3662,48141010338,48,141,010338
11020,276,1485,2724,2378,1187,435,6729,4291,48141010339,48,141,010339
2335,70,286,267,440,430,203,1175,1160,48141010340,48,141,010340
41538,1599,3495,8452,8870,3496,1599,19892,21646,48141010341,48,141,010341
14737,821,1559,2802,3183,1360,523,7480,7257,48141010342,48,141,010342
5375,239,633,619,1124,1029,531,2554,2821,48141010343,48,141,010343
3190,177,282,661,376,641,352,1543,1647,48141010344,48,141,010344
10639,868,963,1538,2168,1474,501,5204,5435,48141010345,48,141,010345
4490,162,349,769,694,924,659,2153,2337,48141010346,48,141,010346
3888,412,681,330,637,742,364,1876,2012,48141010347,48,141,010347
5992,171,740,578,1112,1170,852,2611,3381,48141010401,48,141,010401
4259,167,508,693,646,790,545,2019,2240,48141010404,48,141,010404
7272,417,889,1239,1050,1121,692,3192,4080,48141010405,48,141,010405
2960,185,289,515,349,522,367,1488,1472,48141010406,48,141,010406
6694,405,829,794,1259,884,960,3336,3358,48141010407,48,141,010407
3942,170,471,640,589,795,602,1832,2110,48141010408,48,141,010408
6350,376,688,737,1485,860,500,2966,3384,48141010409,48,141,010409
4822,353,399,688,675,785,548,2204,2618,48141010501,48,141,010501
1595,92,119,217,254,241,265,643,952,48141010502,48,141,010502
1199,59,212,59,207,188,210,564,635,48141010504,48,141,010504
3048,161,291,261,671,422,446,1461,1587,48141010505,48,141,010505
2604,148,218,320,528,391,250,1302,1302,48141010506,48,141,010506
5598,302,927,1337,706,123,23,2799,2799,48141010600,48,141,010600
3763,99,355,434,485,1032,775,1938,1825,48143950100,48,143,950100
3720,98,368,749,523,629,566,1709,2011,48143950201,48,143,950201
7098,289,904,497,1723,1079,1170,3720,3378,48143950202,48,143,950202
5611,120,500,1023,757,975,862,2947,2664,48143950300,48,143,950300
7532,248,1945,891,1079,1014,948,3801,3731,48143950400,48,143,950400
8155,316,3459,1097,885,882,474,3348,4807,48143950500,48,143,950500
3982,165,1170,469,546,607,531,1820,2162,48143950600,48,143,950600
1980,64,156,224,312,446,549,1064,916,48143950700,48,143,950700
2810,103,303,361,358,627,538,1479,1331,48145000200,48,145,000200
3187,126,406,311,403,647,647,1768,1419,48145000300,48,145,000300
2124,38,56,433,596,384,215,608,1516,48145000400,48,145,000400
2328,103,173,313,373,460,376,1226,1102,48145000500,48,145,000500
2920,67,148,442,490,515,653,1539,1381,48145000700,48,145,000700
3903,106,305,758,835,808,666,1507,2396,48145000800,48,145,000800
2945,111,351,251,436,566,614,1479,1466,48147950100,48,147,950100
3180,146,240,299,611,714,649,1498,1682,48147950300,48,147,950300
4826,151,621,1241,985,814,440,3321,1505,48147950401,48,147,950401
6300,293,381,613,1145,1297,1555,3264,3036,48147950402,48,147,950402
2589,102,229,297,342,601,530,1306,1283,48147950500,48,147,950500
2455,115,193,277,470,451,389,1261,1194,48147950600,48,147,950600
4829,199,508,481,887,1033,803,2316,2513,48147950701,48,147,950701
3290,110,206,420,724,720,394,1660,1630,48147950702,48,147,950702
4123,94,215,474,712,1016,1024,2141,1982,48147950800,48,147,950800
2071,66,187,128,295,552,677,923,1148,48149970100,48,149,970100
2254,42,199,296,247,509,662,1168,1086,48149970200,48,149,970200
5887,228,360,601,961,1282,1102,2749,3138,48149970300,48,149,970300
3821,83,248,550,538,857,833,2057,1764,48149970400,48,149,970400
3745,151,240,266,656,948,953,1896,1849,48149970500,48,149,970500
5347,206,348,650,813,978,1369,2521,2826,48149970600,48,149,970600
2016,77,135,182,264,507,591,1079,937,48149970700,48,149,970700
1938,70,129,220,367,337,433,989,949,48151950300,48,151,950300
1918,62,180,184,300,389,447,844,1074,48151950400,48,151,950400
2394,130,248,292,401,442,448,1181,1213,48153950500,48,153,950500
3409,139,229,353,608,593,633,1647,1762,48153950600,48,153,950600
1275,73,107,58,218,316,345,632,643,48155950100,48,155,950100
6633,340,873,1010,1271,903,747,3188,3445,48157670101,48,157,670101
3320,172,327,614,628,485,227,1593,1727,48157670102,48,157,670102
7801,354,1031,1209,1280,1465,897,4305,3496,48157670200,48,157,670200
3319,159,389,307,662,548,512,1580,1739,48157670300,48,157,670300
5242,311,378,805,1022,847,584,2453,2789,48157670400,48,157,670400
4745,146,534,800,865,1148,530,2072,2673,48157670500,48,157,670500
9711,407,992,1073,1902,2234,1120,4839,4872,48157670601,48,157,670601
2027,97,124,432,362,277,193,1003,1024,48157670602,48,157,670602
7283,228,363,1313,1509,1396,825,3903,3380,48157670700,48,157,670700
17725,918,2076,2426,3861,2609,1284,7888,9837,48157670800,48,157,670800
13016,593,1382,1557,2636,3145,1556,6297,6719,48157670901,48,157,670901
9045,461,520,1445,2308,1127,628,4477,4568,48157670902,48,157,670902
5395,147,300,516,835,1292,1407,2691,2704,48157671001,48,157,671001
6290,223,298,1079,1026,1350,1064,3210,3080,48157671002,48,157,671002
8405,392,1196,1069,1873,1360,959,4179,4226,48157671100,48,157,671100
6300,204,602,876,1396,1546,652,3011,3289,48157671200,48,157,671200
4234,197,598,551,789,761,291,2344,1890,48157671300,48,157,671300
8448,408,997,1607,1620,1648,718,4302,4146,48157671400,48,157,671400
8197,275,632,1077,1560,1991,1155,3883,4314,48157671501,48,157,671501
1608,64,124,246,301,399,215,843,765,48157671502,48,157,671502
6480,249,493,1248,1376,1364,935,3338,3142,48157671601,48,157,671601
3393,176,182,446,556,975,589,1639,1754,48157671602,48,157,671602
5668,152,454,408,630,1375,2046,2695,2973,48157671700,48,157,671700
3696,199,454,387,931,603,389,1909,1787,48157671800,48,157,671800
4164,182,341,646,778,839,822,1871,2293,48157671900,48,157,671900
8512,601,835,1133,1691,2074,983,4461,4051,48157672001,48,157,672001
6915,126,731,1935,1175,1259,736,3272,3643,48157672002,48,157,672002
4407,143,370,309,684,1046,1516,2164,2243,48157672100,48,157,672100
4084,142,217,641,654,1183,659,2061,2023,48157672200,48,157,672200
7435,210,1012,879,1491,1690,998,3411,4024,48157672301,48,157,672301
9462,475,658,1169,1999,2095,1366,4858,4604,48157672302,48,157,672302
8911,622,1097,1150,1476,1970,848,4633,4278,48157672400,48,157,672400
7459,327,769,1060,1436,1483,866,3412,4047,48157672500,48,157,672500
10962,578,1805,1435,2051,1871,948,5098,5864,48157672601,48,157,672601
7280,508,1177,918,1245,1673,535,3352,3928,48157672602,48,157,672602
12817,1052,1100,1580,2698,2294,1170,5878,6939,48157672701,48,157,672701
7929,548,962,1221,1327,1543,543,4075,3854,48157672702,48,157,672702
8248,243,1045,1222,1836,1299,874,4197,4051,48157672800,48,157,672800
59947,2407,4808,9768,15201,8121,3727,28936,31011,48157672900,48,157,672900
7564,315,500,547,1455,1981,1014,3813,3751,48157673001,48,157,673001
9393,655,1197,449,2413,1789,886,4140,5253,48157673002,48,157,673002
11883,698,603,762,3589,2394,423,5792,6091,48157673003,48,157,673003
72041,4797,3714,6304,22436,9207,4361,34415,37626,48157673101,48,157,673101
17783,1087,850,1226,4723,3316,2601,8674,9109,48157673102,48,157,673102
19362,993,952,2188,5540,2657,1256,9753,9609,48157673200,48,157,673200
7825,416,515,508,1303,2010,1797,4151,3674,48157673300,48,157,673300
28707,912,1966,3576,7215,4618,2653,14649,14058,48157673400,48,157,673400
9366,380,603,971,1847,2451,1210,4129,5237,48157673500,48,157,673500
6782,352,594,626,1242,1661,1108,3457,3325,48157673600,48,157,673600
2819,0,141,495,985,1009,189,2784,35,48157673700,48,157,673700
9524,401,955,1150,1924,2117,869,4895,4629,48157673800,48,157,673800
8960,555,841,729,1645,2369,1112,4258,4702,48157673901,48,157,673901
12026,481,864,1215,3725,1684,1040,5921,6105,48157673902,48,157,673902
8145,336,665,890,1356,1735,1714,3793,4352,48157674000,48,157,674000
7669,299,475,963,1472,1654,1245,3587,4082,48157674100,48,157,674100
5256,208,237,447,926,1630,934,2693,2563,48157674200,48,157,674200
9551,563,383,1059,1914,2119,1310,4548,5003,48157674300,48,157,674300
21369,1233,1179,1962,5657,4452,1911,10281,11088,48157674400,48,157,674400
13281,587,1118,1630,3262,2370,1036,6375,6906,48157674501,48,157,674501
23361,1400,1872,1863,5978,4039,1366,11676,11685,48157674502,48,157,674502
3737,205,206,314,696,878,742,1852,1885,48157674601,48,157,674601
8865,507,491,324,2550,1715,925,4432,4433,48157674602,48,157,674602
5798,269,570,565,1470,1194,494,2715,3083,48157674603,48,157,674603
5021,340,382,536,1337,965,496,2533,2488,48157674604,48,157,674604
15585,291,1314,2749,2569,3264,2998,8170,7415,48157674700,48,157,674700
5629,327,331,840,935,911,621,2683,2946,48157674800,48,157,674800
6203,228,593,869,1256,994,647,2994,3209,48157674900,48,157,674900
3207,98,232,549,463,552,319,1675,1532,48157675000,48,157,675000
11143,505,1044,1711,2034,1830,1326,5423,5720,48157675100,48,157,675100
5762,217,681,953,943,991,602,2874,2888,48157675200,48,157,675200
6949,230,964,1009,1107,1231,948,3413,3536,48157675300,48,157,675300
9186,431,912,1301,2096,1291,875,4679,4507,48157675400,48,157,675400
22116,1229,2074,2953,5725,3159,1734,10757,11359,48157675500,48,157,675500
7111,523,521,874,1384,1367,960,3683,3428,48157675600,48,157,675600
6586,279,492,690,1359,1369,909,3336,3250,48157675700,48,157,675700
3316,181,237,251,713,804,601,1588,1728,48157675800,48,157,675800
5366,334,441,453,782,1249,1296,2625,2741,48159950100,48,159,950100
2672,143,179,430,450,409,430,1284,1388,48159950200,48,159,950200
2678,54,217,188,455,549,598,1336,1342,48159950300,48,159,950300
4647,298,238,525,815,1251,811,2245,2402,48161000100,48,161,000100
1249,45,132,100,273,167,307,643,606,48161000200,48,161,000200
1375,84,75,251,169,175,266,647,728,48161000300,48,161,000300
2421,45,278,206,420,316,562,1121,1300,48161000400,48,161,000400
5177,167,171,706,1137,1180,1010,3253,1924,48161000600,48,161,000600
3015,186,274,397,694,408,382,1396,1619,48161000700,48,161,000700
1830,54,145,231,220,408,528,898,932,48161000900,48,161,000900
6908,154,598,1064,1379,1072,1298,3954,2954,48163950100,48,163,950100
6889,430,1021,1329,1049,1167,803,4164,2725,48163950200,48,163,950200
6074,427,1061,1361,1013,547,367,3765,2309,48163950300,48,163,950300
4047,254,294,509,657,597,421,2127,1920,48165950100,48,165,950100
10302,670,1126,1232,1726,1677,699,5319,4983,48165950200,48,165,950200
6357,210,511,1151,1127,823,700,3110,3247,48165950300,48,165,950300
5372,362,306,289,1178,1146,909,2554,2818,48167720100,48,167,720100
4597,301,289,389,840,826,989,2052,2545,48167720200,48,167,720200
2240,83,226,242,385,472,432,1132,1108,48167720301,48,167,720301
7227,325,598,557,1265,1764,1115,3617,3610,48167720302,48,167,720302
8815,280,682,529,2092,2010,888,4418,4397,48167720400,48,167,720400
4611,190,294,609,968,834,611,2154,2457,48167720501,48,167,720501
11370,382,923,887,2860,2079,1349,5345,6025,48167720502,48,167,720502
16616,1486,1099,1715,4542,2698,1346,7827,8789,48167720503,48,167,720503
14555,539,1210,2601,3651,2209,1426,7403,7152,48167720600,48,167,720600
11993,794,1040,1934,2968,1780,1211,5671,6322,48167720700,48,167,720700
3852,217,270,418,591,1027,655,1817,2035,48167720800,48,167,720800
5173,297,226,683,888,1077,810,2808,2365,48167720900,48,167,720900
2212,79,112,249,334,582,460,1096,1116,48167721000,48,167,721000
12618,473,1197,1895,2622,2023,1232,6268,6350,48167721100,48,167,721100
22489,1135,1498,4781,3770,3035,2349,11690,10799,48167721201,48,167,721201
7818,272,460,1106,1855,1329,457,3879,3939,48167721202,48,167,721202
4910,202,394,761,910,869,907,2173,2737,48167721300,48,167,721300
8109,272,696,725,1777,1847,1085,3869,4240,48167721400,48,167,721400
7688,402,426,943,1491,2212,1431,3991,3697,48167721500,48,167,721500
2419,84,245,329,439,506,326,1238,1181,48167721600,48,167,721600
9993,207,797,1541,1847,2062,991,5278,4715,48167721700,48,167,721700
4795,168,344,407,1110,1307,747,2569,2226,48167721800,48,167,721800
11251,280,885,1717,2281,1902,1360,5083,6168,48167721900,48,167,721900
5290,253,409,866,974,1270,930,2502,2788,48167722001,48,167,722001
3246,181,226,227,714,826,596,1528,1718,48167722002,48,167,722002
6967,254,564,1096,1099,1173,1288,3626,3341,48167722100,48,167,722100
3127,78,369,433,546,800,487,1455,1672,48167722200,48,167,722200
7258,335,771,1080,805,1325,837,3444,3814,48167722300,48,167,722300
2583,89,218,506,471,478,259,1172,1411,48167722600,48,167,722600
4984,145,528,592,892,1040,820,2093,2891,48167722700,48,167,722700
2547,152,106,280,477,696,363,1284,1263,48167722800,48,167,722800
2630,52,131,230,769,407,441,1187,1443,48167722900,48,167,722900
3183,108,425,328,526,759,655,1505,1678,48167723000,48,167,723000
3324,81,195,575,671,621,597,1406,1918,48167723100,48,167,723100
5060,149,500,878,820,945,639,2565,2495,48167723200,48,167,723200
7126,399,592,677,1470,1469,1099,3606,3520,48167723300,48,167,723300
7092,471,842,450,1294,1593,1346,3980,3112,48167723400,48,167,723400
1226,58,88,166,258,296,151,623,603,48167723501,48,167,723501
8903,528,710,910,1935,2151,1281,4184,4719,48167723502,48,167,723502
4628,206,143,768,705,1115,665,2341,2287,48167723600,48,167,723600
2467,78,251,418,286,496,295,1151,1316,48167723700,48,167,723700
4277,97,132,368,579,1500,1274,2208,2069,48167723800,48,167,723800
2549,0,294,277,253,748,591,1172,1377,48167723900,48,167,723900
3428,23,1250,770,919,302,92,2556,872,48167724000,48,167,724000
1023,10,91,112,124,209,407,473,550,48167724101,48,167,724101
2762,46,686,722,378,233,368,1178,1584,48167724200,48,167,724200
3043,14,496,606,487,725,442,1447,1596,48167724300,48,167,724300
3051,62,231,375,589,762,602,1658,1393,48167724400,48,167,724400
904,0,134,187,78,279,200,479,425,48167724500,48,167,724500
1926,78,147,241,253,297,196,905,1021,48167724600,48,167,724600
1772,37,143,313,218,546,238,866,906,48167724700,48,167,724700
1308,20,78,197,307,261,271,673,635,48167724800,48,167,724800
1653,45,293,148,349,404,288,924,729,48167724900,48,167,724900
1796,32,152,238,263,468,423,962,834,48167725000,48,167,725000
2073,47,247,239,445,405,307,1023,1050,48167725100,48,167,725100
2149,100,179,427,336,303,233,978,1171,48167725200,48,167,725200
2110,129,224,230,396,406,364,875,1235,48167725300,48,167,725300
3796,240,466,471,676,727,597,1879,1917,48167725400,48,167,725400
1034,50,57,94,161,247,329,499,535,48167725500,48,167,725500
4649,107,626,732,819,1024,582,2281,2368,48167725600,48,167,725600
2210,66,141,222,325,555,524,1009,1201,48167725700,48,167,725700
4236,190,322,724,787,934,453,2121,2115,48167725800,48,167,725800
2491,52,212,572,461,533,374,1169,1322,48167725900,48,167,725900
1339,49,110,50,185,416,385,652,687,48167726000,48,167,726000
2605,37,186,130,260,1044,755,1263,1342,48167726100,48,167,726100
2337,88,272,265,509,319,304,1043,1294,48167726200,48,167,726200
6070,243,599,916,1621,1138,834,3829,2241,48169950100,48,169,950100
4245,121,515,295,622,949,1153,2214,2031,48171950100,48,171,950100
4540,148,252,249,592,860,1760,2192,2348,48171950200,48,171,950200
6987,177,368,690,896,1689,1930,3205,3782,48171950300,48,171,950300
6595,371,504,596,1328,1092,1690,3050,3545,48171950400,48,171,950400
4092,189,163,290,544,877,1225,2137,1955,48171950500,48,171,950500
1510,64,280,184,306,248,149,867,643,48173950100,48,173,950100
4344,93,297,571,677,1029,881,2338,2006,48175960100,48,175,960100
3221,176,315,91,560,723,783,1418,1803,48175960200,48,175,960200
3240,108,173,466,594,746,594,1756,1484,48177000100,48,177,000100
5323,234,351,573,929,1001,1099,2794,2529,48177000200,48,177,000200
3359,187,143,430,631,477,485,1346,2013,48177000300,48,177,000300
2328,101,457,235,331,445,284,1264,1064,48177000400,48,177,000400
3874,211,403,545,672,733,447,1995,1879,48177000500,48,177,000500
2607,105,222,266,383,526,484,1385,1222,48177000600,48,177,000600
4906,146,307,750,1274,881,747,3151,1755,48179950100,48,179,950100
4345,194,244,394,912,629,1022,2114,2231,48179950300,48,179,950300
3839,133,307,460,662,686,856,1792,2047,48179950400,48,179,950400
3199,134,382,488,463,537,309,1686,1513,48179950500,48,179,950500
2240,116,256,207,487,289,272,1094,1146,48179950600,48,179,950600
2048,126,197,291,360,456,215,1094,954,48179950700,48,179,950700
1833,85,188,342,300,380,125,888,945,48179950800,48,179,950800
5245,215,307,590,968,1152,1086,2433,2812,48181000101,48,181,000101
3469,272,244,363,590,764,561,1599,1870,48181000102,48,181,000102
2689,87,182,355,490,469,357,1358,1331,48181000200,48,181,000200
4943,175,276,552,1014,1032,926,2405,2538,48181000302,48,181,000302
4835,201,378,503,528,1417,1235,2486,2349,48181000303,48,181,000303
3077,95,144,251,360,1006,841,1537,1540,48181000304,48,181,000304
2950,113,270,392,375,615,551,1432,1518,48181000400,48,181,000400
3796,200,150,603,596,799,737,1576,2220,48181000501,48,181,000501
1496,115,115,223,217,359,195,725,771,48181000502,48,181,000502
3543,111,259,435,511,969,764,1700,1843,48181000600,48,181,000600
3993,87,197,716,594,828,519,1852,2141,48181000700,48,181,000700
5911,290,440,425,1106,1255,1409,3039,2872,48181000800,48,181,000800
4362,172,421,393,799,996,770,2027,2335,48181000901,48,181,000901
6709,150,501,885,1077,1476,1641,3165,3544,48181000902,48,181,000902
4922,215,637,498,876,884,913,2530,2392,48181001101,48,181,001101
7782,316,655,1156,1198,1497,1635,3617,4165,48181001102,48,181,001102
6095,150,453,894,1160,1054,1056,2943,3152,48181001200,48,181,001200
3921,129,429,552,830,671,538,1771,2150,48181001300,48,181,001300
5758,232,1309,729,911,857,532,2946,2812,48181001400,48,181,001400
